Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons)
103,2004,7,Maharashtra,Pune,67.6,85.1,52.5,86.9,3.2,3.4,428.1,227.8,431.3,231.2,116.8,84.8,15.3,33.74,13.6,11,0,0,39.2,25.5,3.8,3.7,30.6,8.3,52.5,52.2,2.9,1,0.3,0.1,6.2,1.2,0,0,0.2,0.1,3.3,1.9,1.2,3.6,68.9,60.83,0.1,0.03
103,2005,7,Maharashtra,Pune,64.5,73.8,61.3,112.9,3.2,3.3,465.4,229.4,468.6,232.7,125.3,90.4,16.5,36.5,12.7,10.2,0,0,49.5,33.5,3.7,1.9,30.7,10.25,51.2,49.9,1.1,0.3,0.3,0.12,7.1,5.2,0,0,0.1,0.1,4.1,2.2,1.8,3.8,70.2,62.82,0.1,0.05
103,2006,7,Maharashtra,Pune,63.9,68.9,72.9,132.1,3,1.9,455.6,233.3,458.6,235.2,128.9,81.3,18.3,42.55,13.8,9.5,0,0,56.1,39.2,3.9,1.9,36.16,15.54,51.1,43.7,3.8,0.9,0.3,0.14,11.4,4.9,0.2,0.07,0.2,0.1,4.4,2.4,1.9,3.6,75.9,56.51,0.1,0.03
103,2007,7,Maharashtra,Pune,62.8,78.2,73.4,155,3,2.4,400.2,215.5,403.2,217.9,117.3,100.96,16.6,45.18,12.5,11.12,0,0,54.9,37.6,3.9,1.8,32.8,16.31,49.7,57.91,3.2,1.05,0.1,0.1,8.7,5.2,0.1,0,0.1,0.1,3.7,2.73,3,5.2,70.7,72.89,0.1,0.03
103,2008,7,Maharashtra,Pune,61.2,75.5,60.9,112.3,2.8,3.2,427.9,274.6,430.7,277.8,34.5,27,17.4,42.18,9.1,9.2,0,0,47.4,35.7,1.9,1.1,19.2,7.29,34.9,36.2,1.8,0.6,0.1,0.1,2.3,0.8,0,0,0,0,2.7,1.8,2.4,3.7,46.1,43.73,0.1,0.05
103,2009,7,Maharashtra,Pune,62.6,51.18,59.6,91.81,9.9,10.43,426.5,314.84,436.4,325.27,46,33.87,16.7,42.28,9.4,6.26,0,0,54.1,42.55,2.1,1.31,19.4,9.09,39,40.92,2,0.41,0.1,0.05,3.3,0.92,0.1,0.02,0,0,2.6,1.49,3.3,4.67,53.1,49.08,0,0
103,2010,7,Maharashtra,Pune,60.9,71.92,60,115.93,8.7,8.26,448.5,330.75,457.2,339.01,48.6,43,26.96,75.12,9.41,8.6,0,0,58.1,55.16,2.87,1.75,29.41,16.95,40.1,54.21,2.1,0.47,0,0,5,1.93,0.1,0.02,0,0,3,1.76,2.9,5.75,55.3,64.93,0.01,0.01
103,2011,7,Maharashtra,Pune,62,85.6,55.3,105.56,5.5,5.52,173.6,101.05,179.1,106.57,50.7,40.7,27.2,87.1,10.3,11.94,0,0,35.4,32.99,2.9,1.53,22.3,10.67,46.1,52.77,1.8,0.52,0,0,0.6,0.15,0,0,0,0,2,1.18,3.9,8.22,56.4,63.56,0,0.01
103,2012,7,Maharashtra,Pune,77.6,106.16,53,93.82,4,3.42,177.1,86.99,181.1,90.42,36,16.72,25.22,66.06,10.6,11.7,0,0,37.8,26.96,3.4,0.58,16.1,6.25,44.6,43.29,1.8,0.37,0,0,0.6,0.03,0,0,0.03,0,2.1,0.86,4.2,8.12,56.13,53.61,0,0
103,2013,7,Maharashtra,Pune,82.1,153.2,64.3,129.9,3.2,2.7,251.6,158.8,254.8,161.5,49.8,41.6,31.9,91.9,10.6,13.6,0,0,50.6,41.2,4.2,2.4,6.9,1,54.1,52.3,1.3,0.4,0,0,0.6,0,0.2,0,0,0,1.6,0.9,6.9,26.8,42,58.8,0,0
103,2014,7,Maharashtra,Pune,82.1,136.1,71.8,108.3,3.5,1.7,268.3,131.7,271.8,133.4,31.5,26.3,36,133.4,12.1,13.2,0,0,59.9,51.8,3,0.7,16.4,6.9,56.1,62.1,0.1,0,0,0,0.4,0.3,0.1,0,0,0,0.9,0.5,7.1,11.7,67.3,75.2,0,0
103,2015,7,Maharashtra,Pune,54.6,107.3,62,129.6,1.4,1,259.8,116.3,261.2,117.3,41.4,29.4,37.2,88.3,3.2,2.7,0,0,63.7,54.5,1.3,0.6,32.1,6.5,25.6,38.9,0.73,0.07,0,0,0,0,0.1,0.02,0,0,0.23,0.04,16.1,47,43.9,86.3,0,0
103,2016,7,Maharashtra,Pune,53.5,115.4,68.9,165.2,1.8,0.4,277.8,97.6,279.6,98,30.4,22.2,42.6,257.4,3.5,2.9,0,0,80.5,86.5,1.77,1.55,35.74,12.9,21.8,28.2,0.74,0.19,0,0,0,0,0,0,0,0,0.13,0.11,18,38.3,0,0,0,0
103,2017,7,Maharashtra,Pune,52,124,72.4,177.2,1.7,1.6,223.4,163.4,225.1,165,32,23.1,47.33,146.6,2.7,2.2,0,0,90.3,102.7,2,1.3,36.53,11.73,21.69,23.1,0.88,0.28,0.01,0,0,0,0.1,0.01,0,0,0.23,0.12,20.23,40.9,0,0,0,0
104,1966,7,Maharashtra,Satara,26,28,12,6,60.7,42.3,119.2,68.2,179.9,110.5,149,59,2,3,10,5,0,0,13,4,6,4,147.8,13.1,62,68,0,0,0,0,6.84,-1,0,0,0.3,0.1,0,0,0,0,188.6,68.1,3,1
104,1967,7,Maharashtra,Satara,27,23,14,11,62.4,34.8,145.7,104.3,208.1,139.1,153,43,2,1,10,4,0,0,12,4,7,4,141.9,14.1,67,76,0,0,0,0,6.23,-1,0,0,0.2,0.1,0,0,0,0,183.7,76.1,5,1
104,1968,7,Maharashtra,Satara,27.8,22,13.8,11,60.2,33.6,125.5,98.4,185.7,132,151,40,1.7,2,9.2,6,0,0,11.8,5,6.7,2,47.1,15.7,66.2,89,0,0,0,0,8,-1,0,0,0.2,0.1,0,0,0,0,75.3,89.1,6.4,2
104,1969,7,Maharashtra,Satara,27.3,28.6,16.4,9.8,64.9,62.9,120.7,39.8,185.6,102.7,149.8,48.4,1.6,1.3,9.3,5,0,0,11.8,4.6,6.2,4.5,46.7,15.2,67.9,63,0.1,0,0,0,6.6,-1,0,0,0.2,0.1,0,0,0,0,75.8,63.1,6.2,1.6
104,1970,7,Maharashtra,Satara,29.4,30.1,15.7,10.2,66.1,64.1,144.9,62,211,126.1,100.9,31.7,1.8,1.4,8.6,4.9,0,0,8.7,2.3,4.9,3.2,34.4,10.1,63.2,57.7,0,0,0,0,10.8,-1,0,0,0.3,0.1,0,0,0,0,75.1,57.8,7.2,1.9
104,1971,7,Maharashtra,Satara,29.2,31.6,16.2,10.9,75,65.4,137.8,36.7,212.8,102.1,116,29.9,1.7,1.3,9.7,7.5,0,0,9.6,3.6,6.3,4,39.8,12.2,66.6,74,0,0,0,0,9.5,-1,0,0,0.2,0.1,0,0,0,0,77.3,74.1,7,2
104,1972,7,Maharashtra,Satara,27.6,7.5,12.7,7.2,72.2,25.2,144,25.5,216.2,50.7,71.5,10.9,1.6,0.7,8.4,3.9,0,0,7.1,2.1,4.1,2.4,29.3,1.9,61.5,18.9,0,0,0,0,4,1.2,0,0,0.2,0.1,0,0,0,0,74,20.2,5.5,1.7
104,1973,7,Maharashtra,Satara,26.5,30.5,17.5,12.8,83,63,122.4,69.2,205.4,132.2,140.2,56.2,1.6,1.8,9.5,9,0,0,8.7,3.1,5.9,7.5,49.2,17.8,57.8,48,0,0,0,0,8,2.8,0,0,0.2,0.1,0,0,0,0,65.3,50.9,1.2,0.3
104,1974,7,Maharashtra,Satara,28.5,33.6,15.7,19,73.7,90.8,165.7,87.9,239.4,178.7,115,31.7,1.6,1.7,8.8,9.4,0,0,9.9,4.3,6,5.1,50.8,22.1,57.6,61.2,0,0,0,0,48,14.4,0,0,0.2,0.1,0,0,0,0,65.8,75.7,7,1.3
104,1975,7,Maharashtra,Satara,28.8,41.8,18.1,21.5,90.5,116.9,130.5,71.3,221,188.2,121.5,22.4,1.8,2.4,8.8,8.9,0,0,13,6.8,6,5.1,45.2,18.5,59.6,47.5,0,0,0,0,50,15,0,0,0.1,0,0,0,0,0,66.5,62.5,6.3,1.8
104,1976,7,Maharashtra,Satara,30.6,51.1,19.3,16.1,89.9,97.1,131.8,88,221.7,185.1,116.3,39.5,1.8,3.3,10.3,11.3,0,0,11.2,3.5,6.1,4.5,49.7,18.2,58.5,65.6,0,0,0,0,6.1,2.2,0,0,0.1,0.1,0,0,0,0,66.4,67.9,4.6,1.7
104,1977,7,Maharashtra,Satara,31.6,45.7,20.5,23.7,87.5,79.1,137.6,75.4,225.1,154.5,114.6,24.7,1.6,2.7,10.6,8.9,0,0,11.6,4.5,7.5,5,48.7,17.9,60,42.4,0,0,0,0,6.2,1.6,0,0,0.1,0.1,0,0,0,0,67.8,44.1,5.1,1.1
104,1978,7,Maharashtra,Satara,34.7,55.6,24.9,23.3,94.4,110.7,140.4,79.5,234.8,190.2,110,25.6,2.3,3.8,10,6.2,0,0,13.3,5.6,7.7,6.9,49.7,17.5,66.8,58.2,0,0,0,0,5.1,1.4,0,0,0.1,0.1,0,0,0,0,73.5,59.7,7,3
104,1979,7,Maharashtra,Satara,36.9,54.9,25.2,25,99.8,106.8,156,93.5,255.8,200.3,80.7,15.6,1,1.8,13.2,11.5,0,0,13.9,6.5,6.4,5.7,47.3,13.6,60.3,50.2,0,0,0,0,5.2,2.2,0,0,0.2,0.1,0,0,0,0,71.9,52.5,8.9,1.8
104,1980,7,Maharashtra,Satara,35.5,62.9,25.9,30.8,92.6,110.3,156.4,106.8,249,217.1,115,25.1,0.8,1.6,13.6,13.6,0,0,13.2,5.7,7.4,4.6,45.5,19.4,59.3,89,0,0,0,0,5.2,2.1,0,0,0.2,0.1,0.1,0.1,0,0,68.2,55.1,9.2,2.7
104,1981,7,Maharashtra,Satara,37.5,56.9,26.5,26.5,95.3,106.6,153.3,89.4,248.6,196,117.2,30.5,1,1.7,14,15.3,0,0,14.2,6.7,7.9,5.7,34.2,16.3,56.3,72.3,0,0,0,0,5.4,2.7,0,0,0.2,0.1,0,0,0,0,66.9,55.2,7.9,2.1
104,1982,7,Maharashtra,Satara,35.6,54.4,26.1,30.8,83.8,104.9,164.2,92.2,248,197.1,84.1,12.2,0.3,0.5,13.3,11,0,0,13.4,5.6,6.7,2.4,39.2,19.5,59.6,65.8,0,0,0,0,5.9,3,0,0,0.2,0,0.2,0.2,0,0,57.1,61.7,7.6,1.7
104,1983,7,Maharashtra,Satara,37.4,63.9,27.6,32.9,94.5,148,157.2,91.9,251.7,239.9,120.6,42.5,1,2.1,13.5,16,0,0,15.2,8,8,6.7,45.4,17.6,67.6,99.8,0,0,0,0,6.2,3.8,0,0,0.2,0.1,19.1,8.6,0,0,55.7,63.5,4.8,0.7
104,1984,7,Maharashtra,Satara,37.5,72.5,27.7,36.4,93.3,147.7,152.5,109.1,245.8,256.8,111.4,27.1,1.6,1.6,13.2,20.9,0,0,17.4,10.4,7.8,5.4,55.2,16.8,69,127.3,0,0,0,0,6.2,3.1,0,0,0.2,0,7.5,3.2,0,0,57.7,97,2.1,0.6
104,1985,7,Maharashtra,Satara,38,67.8,34.2,28.6,94.1,96.9,154.3,102.9,248.4,199.8,109.7,18.2,1.4,2,13.7,22.7,0,0,19.3,8.4,8.2,6.7,48,14.8,68.8,96.4,0,0,0,0,4.4,0.7,0,0,0,0,0,0,0,0,72.4,94.2,2.6,0.7
